store_id,store_name,address,city,state,country
ST004425,Value Convenience Store #4425,126 Garden Lane,New Delhi,Delhi,India
ST004426,Metro Grocery Store #4426,60 Hill Street,Mumbai,Maharashtra,India
ST004427,Elite Pharmacy #4427,132 Market Street,Bengaluru,Karnataka,India
ST004428,Star Convenience Store #4428,105 Main Road,Mumbai,Maharashtra,India
ST004429,Metro Hypermarket #4429,193 Lake View Road,New Delhi,Delhi,India
ST004430,Quick Supermarket #4430,151 Hill Street,New Delhi,Delhi,India
ST004431,Corner Grocery Store #4431,31 Lake View Road,New Delhi,Delhi,India
ST004432,Sunrise Grocery Store #4432,104 Lake View Road,Bengaluru,Karnataka,India
ST004433,Elite Pharmacy #4433,133 Market Street,Mumbai,Maharashtra,India
ST004434,Value Supermarket #4434,97 Hill Street,Bengaluru,Karnataka,India
ST004435,Daily Pharmacy #4435,44 Market Street,New Delhi,Delhi,India
ST004436,Star Pharmacy #4436,84 Market Street,Mumbai,Maharashtra,India
ST004437,Corner Supermarket #4437,169 MG Road,New Delhi,Delhi,India
ST004438,Green Supermarket #4438,139 Lake View Road,Mumbai,Maharashtra,India
ST004439,Star Supermarket #4439,104 Garden Lane,Mumbai,Maharashtra,India
ST004440,Sunrise Pharmacy #4440,134 Market Street,Bengaluru,Karnataka,India
ST004441,Neighborhood Supermarket #4441,84 Garden Lane,Bengaluru,Karnataka,India
ST004442,Quick Grocery Store #4442,11 Hill Street,New Delhi,Delhi,India
ST004443,Family Convenience Store #4443,69 Church Street,New Delhi,Delhi,India
ST004444,Neighborhood Grocery Store #4444,139 Station Road,New Delhi,Delhi,India
ST004445,Royal Convenience Store #4445,41 Market Street,Bengaluru,Karnataka,India
ST004446,Royal Supermarket #4446,9 Garden Lane,Mumbai,Maharashtra,India
ST004447,Star Pharmacy #4447,111 Garden Lane,New Delhi,Delhi,India
ST004448,Family Hypermarket #4448,166 Market Street,Mumbai,Maharashtra,India
ST004449,Elite Hypermarket #4449,87 Garden Lane,New Delhi,Delhi,India
ST004450,Family Convenience Store #4450,17 Ring Road,New Delhi,Delhi,India
ST004451,Value Hypermarket #4451,161 Hill Street,Mumbai,Maharashtra,India
ST004452,Quick Convenience Store #4452,178 Lake View Road,Bengaluru,Karnataka,India
ST004453,Value Supermarket #4453,61 Hill Street,Bengaluru,Karnataka,India
ST004454,Quick Grocery Store #4454,123 Church Street,Mumbai,Maharashtra,India
ST004455,Green Convenience Store #4455,48 Main Road,New Delhi,Delhi,India
ST004456,Quick Convenience Store #4456,98 Ring Road,Mumbai,Maharashtra,India
ST004457,Daily Convenience Store #4457,161 Lake View Road,New Delhi,Delhi,India
ST004458,Neighborhood Grocery Store #4458,127 Park Avenue,New Delhi,Delhi,India
ST004459,City Convenience Store #4459,148 Park Avenue,New Delhi,Delhi,India
ST004460,Quick Convenience Store #4460,40 Market Street,New Delhi,Delhi,India
ST004461,Family Hypermarket #4461,51 Lake View Road,New Delhi,Delhi,India
ST004462,Green Supermarket #4462,137 MG Road,New Delhi,Delhi,India
ST004463,Fresh Convenience Store #4463,165 Market Street,Mumbai,Maharashtra,India
ST004464,Value Pharmacy #4464,179 Station Road,Bengaluru,Karnataka,India
ST004465,Star Supermarket #4465,194 Park Avenue,Mumbai,Maharashtra,India
ST004466,Sunrise Grocery Store #4466,85 Lake View Road,New Delhi,Delhi,India
ST004467,Fresh Convenience Store #4467,173 Ring Road,Bengaluru,Karnataka,India
ST004468,Prime Pharmacy #4468,46 MG Road,New Delhi,Delhi,India
ST004469,Prime Hypermarket #4469,47 Hill Street,Mumbai,Maharashtra,India
ST004470,Quick Grocery Store #4470,101 Church Street,New Delhi,Delhi,India
ST004471,Value Pharmacy #4471,76 Market Street,New Delhi,Delhi,India
ST004472,Star Pharmacy #4472,175 Hill Street,Bengaluru,Karnataka,India
ST004473,Royal Convenience Store #4473,101 Church Street,Mumbai,Maharashtra,India
ST004474,Family Pharmacy #4474,27 MG Road,New Delhi,Delhi,India
ST004475,City Grocery Store #4475,21 MG Road,Mumbai,Maharashtra,India
ST004476,Family Pharmacy #4476,185 Lake View Road,Mumbai,Maharashtra,India
ST004477,Elite Pharmacy #4477,100 Market Street,Mumbai,Maharashtra,India
ST004478,City Convenience Store #4478,151 Church Street,Mumbai,Maharashtra,India
ST004479,Value Pharmacy #4479,156 MG Road,New Delhi,Delhi,India
ST004480,Metro Supermarket #4480,28 Hill Street,New Delhi,Delhi,India
ST004481,Value Grocery Store #4481,7 Lake View Road,Mumbai,Maharashtra,India
ST004482,Prime Convenience Store #4482,144 MG Road,Mumbai,Maharashtra,India
ST004483,Neighborhood Supermarket #4483,194 Lake View Road,Mumbai,Maharashtra,India
ST004484,Royal Hypermarket #4484,58 Main Road,Mumbai,Maharashtra,India
ST004485,Prime Pharmacy #4485,160 Ring Road,New Delhi,Delhi,India
ST004486,Royal Convenience Store #4486,20 Ring Road,New Delhi,Delhi,India
ST004487,Neighborhood Grocery Store #4487,43 Main Road,Mumbai,Maharashtra,India
ST004488,Family Pharmacy #4488,86 Garden Lane,New Delhi,Delhi,India
ST004489,Prime Pharmacy #4489,23 MG Road,Bengaluru,Karnataka,India
ST004490,Corner Pharmacy #4490,23 MG Road,Mumbai,Maharashtra,India
ST004491,Quick Hypermarket #4491,84 MG Road,Bengaluru,Karnataka,India
ST004492,Daily Pharmacy #4492,187 Market Street,Bengaluru,Karnataka,India
ST004493,Neighborhood Hypermarket #4493,108 Lake View Road,Bengaluru,Karnataka,India
ST004494,Daily Convenience Store #4494,110 Lake View Road,Bengaluru,Karnataka,India
ST004495,Fresh Hypermarket #4495,159 Station Road,Bengaluru,Karnataka,India
ST004496,Sunrise Pharmacy #4496,28 Station Road,New Delhi,Delhi,India
ST004497,Fresh Supermarket #4497,46 Lake View Road,Mumbai,Maharashtra,India
ST004498,Neighborhood Grocery Store #4498,32 Garden Lane,New Delhi,Delhi,India
ST004499,Quick Convenience Store #4499,16 Garden Lane,New Delhi,Delhi,India
ST004500,Green Pharmacy #4500,2 Station Road,Mumbai,Maharashtra,India
ST004501,City Hypermarket #4501,132 Hill Street,Bengaluru,Karnataka,India
ST004502,Royal Convenience Store #4502,103 Market Street,Mumbai,Maharashtra,India
ST004503,Elite Pharmacy #4503,143 Park Avenue,Mumbai,Maharashtra,India
ST004504,Fresh Grocery Store #4504,198 Garden Lane,Mumbai,Maharashtra,India
ST004505,Corner Convenience Store #4505,138 Lake View Road,Mumbai,Maharashtra,India
ST004506,Prime Hypermarket #4506,36 Lake View Road,Bengaluru,Karnataka,India
ST004507,Family Hypermarket #4507,190 Station Road,Mumbai,Maharashtra,India
ST004508,Star Convenience Store #4508,188 Garden Lane,Mumbai,Maharashtra,India
ST004509,Value Grocery Store #4509,183 Garden Lane,Mumbai,Maharashtra,India
ST004510,City Hypermarket #4510,33 Station Road,New Delhi,Delhi,India
ST004511,Elite Convenience Store #4511,22 Park Avenue,Bengaluru,Karnataka,India
ST004512,Fresh Hypermarket #4512,2 Main Road,Bengaluru,Karnataka,India
ST004513,City Supermarket #4513,96 Church Street,Mumbai,Maharashtra,India
ST004514,Star Convenience Store #4514,19 Church Street,Bengaluru,Karnataka,India
ST004515,Star Pharmacy #4515,84 MG Road,Bengaluru,Karnataka,India
ST004516,Metro Supermarket #4516,83 MG Road,Bengaluru,Karnataka,India
ST004517,Fresh Grocery Store #4517,53 Park Avenue,New Delhi,Delhi,India
ST004518,Sunrise Convenience Store #4518,175 Ring Road,Bengaluru,Karnataka,India
ST004519,Prime Hypermarket #4519,134 Hill Street,Mumbai,Maharashtra,India
ST004520,Corner Convenience Store #4520,151 Garden Lane,Mumbai,Maharashtra,India
ST004521,City Grocery Store #4521,177 Church Street,Mumbai,Maharashtra,India
ST004522,Quick Grocery Store #4522,113 Station Road,New Delhi,Delhi,India
ST004523,City Grocery Store #4523,2 Market Street,New Delhi,Delhi,India
ST004524,Royal Hypermarket #4524,190 Market Street,New Delhi,Delhi,India
ST004525,Prime Hypermarket #4525,18 Hill Street,Bengaluru,Karnataka,India
ST004526,Green Pharmacy #4526,182 Hill Street,Bengaluru,Karnataka,India
ST004527,Sunrise Supermarket #4527,49 Ring Road,Bengaluru,Karnataka,India
ST004528,Metro Pharmacy #4528,37 Main Road,New Delhi,Delhi,India
ST004529,Neighborhood Hypermarket #4529,16 Park Avenue,Bengaluru,Karnataka,India
ST004530,Elite Supermarket #4530,134 Church Street,Bengaluru,Karnataka,India
ST004531,Prime Grocery Store #4531,41 Church Street,Mumbai,Maharashtra,India
ST004532,Quick Convenience Store #4532,7 Hill Street,Mumbai,Maharashtra,India
ST004533,Green Pharmacy #4533,104 Hill Street,Mumbai,Maharashtra,India
ST004534,Star Supermarket #4534,46 Market Street,Mumbai,Maharashtra,India
ST004535,Quick Hypermarket #4535,83 Station Road,Mumbai,Maharashtra,India
ST004536,Family Hypermarket #4536,69 Lake View Road,New Delhi,Delhi,India
ST004537,Corner Pharmacy #4537,147 Main Road,Bengaluru,Karnataka,India
ST004538,City Hypermarket #4538,24 Hill Street,New Delhi,Delhi,India
ST004539,Corner Grocery Store #4539,142 Church Street,New Delhi,Delhi,India
ST004540,Corner Supermarket #4540,141 Market Street,Bengaluru,Karnataka,India
ST004541,Daily Grocery Store #4541,121 Market Street,New Delhi,Delhi,India
ST004542,Quick Supermarket #4542,56 Church Street,New Delhi,Delhi,India
ST004543,Green Grocery Store #4543,187 Church Street,New Delhi,Delhi,India
ST004544,Star Convenience Store #4544,48 Main Road,New Delhi,Delhi,India
ST004545,City Hypermarket #4545,40 Garden Lane,Bengaluru,Karnataka,India
ST004546,Elite Convenience Store #4546,55 Park Avenue,New Delhi,Delhi,India
ST004547,Daily Pharmacy #4547,110 MG Road,New Delhi,Delhi,India
ST004548,Daily Convenience Store #4548,78 Church Street,New Delhi,Delhi,India
ST004549,Family Convenience Store #4549,61 Market Street,Bengaluru,Karnataka,India
ST004550,Star Hypermarket #4550,180 Church Street,Mumbai,Maharashtra,India
ST004551,Royal Convenience Store #4551,53 MG Road,New Delhi,Delhi,India
ST004552,Prime Convenience Store #4552,107 Ring Road,Mumbai,Maharashtra,India
ST004553,Sunrise Grocery Store #4553,119 Lake View Road,New Delhi,Delhi,India
ST004554,City Pharmacy #4554,75 Church Street,Mumbai,Maharashtra,India
ST004555,Neighborhood Supermarket #4555,67 Station Road,Mumbai,Maharashtra,India
ST004556,Green Convenience Store #4556,157 Ring Road,Mumbai,Maharashtra,India
ST004557,Elite Pharmacy #4557,155 Garden Lane,Mumbai,Maharashtra,India
ST004558,Fresh Grocery Store #4558,147 Market Street,Bengaluru,Karnataka,India
ST004559,Daily Grocery Store #4559,15 MG Road,Bengaluru,Karnataka,India
ST004560,Star Pharmacy #4560,120 Hill Street,New Delhi,Delhi,India
ST004561,Sunrise Grocery Store #4561,55 Lake View Road,Bengaluru,Karnataka,India
ST004562,City Hypermarket #4562,143 Hill Street,New Delhi,Delhi,India
ST004563,City Pharmacy #4563,8 Ring Road,Bengaluru,Karnataka,India
ST004564,Green Pharmacy #4564,102 Main Road,Mumbai,Maharashtra,India
ST004565,Metro Convenience Store #4565,10 Main Road,Bengaluru,Karnataka,India
ST004566,Green Hypermarket #4566,126 Garden Lane,New Delhi,Delhi,India
ST004567,Family Grocery Store #4567,130 Garden Lane,New Delhi,Delhi,India
ST004568,Value Grocery Store #4568,54 MG Road,New Delhi,Delhi,India
ST004569,Value Convenience Store #4569,61 Hill Street,Bengaluru,Karnataka,India
ST004570,Elite Grocery Store #4570,193 Main Road,Bengaluru,Karnataka,India
ST004571,Fresh Pharmacy #4571,78 Church Street,Mumbai,Maharashtra,India
ST004572,Star Grocery Store #4572,147 Garden Lane,Bengaluru,Karnataka,India
ST004573,Daily Hypermarket #4573,18 MG Road,Mumbai,Maharashtra,India
ST004574,Metro Pharmacy #4574,147 Ring Road,New Delhi,Delhi,India
ST004575,Green Supermarket #4575,165 Garden Lane,Bengaluru,Karnataka,India
ST004576,Green Pharmacy #4576,151 MG Road,New Delhi,Delhi,India
ST004577,Daily Supermarket #4577,51 Lake View Road,Mumbai,Maharashtra,India
ST004578,Star Hypermarket #4578,131 Church Street,New Delhi,Delhi,India
ST004579,Neighborhood Supermarket #4579,2 Garden Lane,Bengaluru,Karnataka,India
ST004580,Quick Grocery Store #4580,54 Garden Lane,Bengaluru,Karnataka,India
ST004581,Daily Grocery Store #4581,30 Market Street,New Delhi,Delhi,India
ST004582,Fresh Grocery Store #4582,39 Market Street,New Delhi,Delhi,India
ST004583,Metro Supermarket #4583,31 Lake View Road,Bengaluru,Karnataka,India
ST004584,Quick Grocery Store #4584,36 Main Road,New Delhi,Delhi,India
ST004585,Neighborhood Supermarket #4585,173 Ring Road,New Delhi,Delhi,India
ST004586,Daily Supermarket #4586,104 Ring Road,Mumbai,Maharashtra,India
ST004587,Elite Pharmacy #4587,11 Ring Road,Bengaluru,Karnataka,India
ST004588,Sunrise Convenience Store #4588,115 Market Street,Bengaluru,Karnataka,India
ST004589,Star Hypermarket #4589,136 Lake View Road,New Delhi,Delhi,India
ST004590,Metro Pharmacy #4590,192 Church Street,New Delhi,Delhi,India
ST004591,Prime Supermarket #4591,50 Park Avenue,New Delhi,Delhi,India
ST004592,Value Grocery Store #4592,138 Main Road,Bengaluru,Karnataka,India
ST004593,Quick Pharmacy #4593,171 Station Road,New Delhi,Delhi,India
ST004594,Daily Convenience Store #4594,196 Station Road,Bengaluru,Karnataka,India
ST004595,Daily Pharmacy #4595,73 Main Road,Bengaluru,Karnataka,India
ST004596,Star Convenience Store #4596,161 Hill Street,Mumbai,Maharashtra,India
ST004597,Elite Pharmacy #4597,3 Garden Lane,Mumbai,Maharashtra,India
ST004598,City Hypermarket #4598,153 Station Road,Bengaluru,Karnataka,India
ST004599,City Grocery Store #4599,152 Church Street,Bengaluru,Karnataka,India
ST004600,Value Hypermarket #4600,98 Ring Road,New Delhi,Delhi,India
ST004601,Green Supermarket #4601,184 Garden Lane,Bengaluru,Karnataka,India
ST004602,Value Convenience Store #4602,200 Garden Lane,Bengaluru,Karnataka,India
ST004603,Royal Grocery Store #4603,199 Ring Road,Bengaluru,Karnataka,India
ST004604,Quick Pharmacy #4604,37 Station Road,Bengaluru,Karnataka,India
ST004605,Corner Pharmacy #4605,141 MG Road,Mumbai,Maharashtra,India
ST004606,Value Convenience Store #4606,79 Market Street,Mumbai,Maharashtra,India
ST004607,Royal Pharmacy #4607,67 Ring Road,Bengaluru,Karnataka,India
ST004608,Fresh Pharmacy #4608,124 Main Road,Bengaluru,Karnataka,India
ST004609,Daily Grocery Store #4609,158 Market Street,Mumbai,Maharashtra,India
ST004610,Metro Grocery Store #4610,127 Station Road,New Delhi,Delhi,India
ST004611,City Supermarket #4611,159 Main Road,New Delhi,Delhi,India
ST004612,Sunrise Grocery Store #4612,22 Park Avenue,New Delhi,Delhi,India
ST004613,Royal Grocery Store #4613,6 Park Avenue,New Delhi,Delhi,India
ST004614,City Pharmacy #4614,73 Hill Street,Bengaluru,Karnataka,India
ST004615,Value Supermarket #4615,67 Market Street,Mumbai,Maharashtra,India
ST004616,Metro Supermarket #4616,182 Station Road,New Delhi,Delhi,India
ST004617,Metro Supermarket #4617,32 Main Road,Bengaluru,Karnataka,India
ST004618,Value Convenience Store #4618,128 Garden Lane,Mumbai,Maharashtra,India
ST004619,Value Grocery Store #4619,79 Garden Lane,Mumbai,Maharashtra,India
ST004620,Value Supermarket #4620,152 MG Road,Mumbai,Maharashtra,India
ST004621,Prime Hypermarket #4621,45 Church Street,Mumbai,Maharashtra,India
ST004622,Quick Hypermarket #4622,36 Station Road,Bengaluru,Karnataka,India
ST004623,Corner Grocery Store #4623,29 Main Road,Bengaluru,Karnataka,India
ST004624,Fresh Convenience Store #4624,132 Ring Road,Bengaluru,Karnataka,India
ST004625,Metro Supermarket #4625,189 Park Avenue,Bengaluru,Karnataka,India
ST004626,Metro Convenience Store #4626,116 Park Avenue,Bengaluru,Karnataka,India
ST004627,Green Hypermarket #4627,126 Market Street,Bengaluru,Karnataka,India
ST004628,Family Grocery Store #4628,140 Main Road,Bengaluru,Karnataka,India
ST004629,Daily Convenience Store #4629,172 MG Road,New Delhi,Delhi,India
ST004630,Daily Grocery Store #4630,152 Main Road,Bengaluru,Karnataka,India
ST004631,Value Supermarket #4631,16 Lake View Road,New Delhi,Delhi,India
ST004632,Metro Supermarket #4632,11 Park Avenue,New Delhi,Delhi,India
ST004633,Daily Grocery Store #4633,14 Lake View Road,Bengaluru,Karnataka,India
ST004634,Value Pharmacy #4634,13 Station Road,Bengaluru,Karnataka,India
ST004635,Family Hypermarket #4635,126 Station Road,Mumbai,Maharashtra,India
ST004636,Green Pharmacy #4636,45 Ring Road,Mumbai,Maharashtra,India
ST004637,Fresh Pharmacy #4637,145 Park Avenue,Bengaluru,Karnataka,India
ST004638,Value Pharmacy #4638,136 MG Road,New Delhi,Delhi,India
ST004639,Corner Grocery Store #4639,110 Garden Lane,New Delhi,Delhi,India
ST004640,Quick Hypermarket #4640,53 Ring Road,Bengaluru,Karnataka,India
ST004641,Fresh Convenience Store #4641,51 Church Street,Mumbai,Maharashtra,India
ST004642,Corner Convenience Store #4642,113 Station Road,Bengaluru,Karnataka,India
ST004643,Elite Grocery Store #4643,112 Market Street,Mumbai,Maharashtra,India
ST004644,Value Supermarket #4644,17 Hill Street,New Delhi,Delhi,India
ST004645,Royal Pharmacy #4645,180 Lake View Road,Bengaluru,Karnataka,India
ST004646,Fresh Supermarket #4646,69 Park Avenue,Bengaluru,Karnataka,India
ST004647,Corner Grocery Store #4647,80 MG Road,Bengaluru,Karnataka,India
ST004648,Fresh Convenience Store #4648,30 Main Road,Bengaluru,Karnataka,India
ST004649,Neighborhood Grocery Store #4649,171 Lake View Road,Mumbai,Maharashtra,India
ST004650,Elite Supermarket #4650,10 Main Road,Mumbai,Maharashtra,India
ST004651,Neighborhood Hypermarket #4651,140 Hill Street,Bengaluru,Karnataka,India
ST004652,Royal Supermarket #4652,145 Station Road,New Delhi,Delhi,India
ST004653,Fresh Convenience Store #4653,64 Ring Road,Mumbai,Maharashtra,India
ST004654,Green Hypermarket #4654,11 Station Road,Bengaluru,Karnataka,India
ST004655,Neighborhood Convenience Store #4655,10 Garden Lane,New Delhi,Delhi,India
ST004656,Star Hypermarket #4656,128 Park Avenue,New Delhi,Delhi,India
ST004657,Family Convenience Store #4657,164 Church Street,Mumbai,Maharashtra,India
ST004658,Metro Supermarket #4658,152 Lake View Road,Mumbai,Maharashtra,India
ST004659,Royal Supermarket #4659,98 Garden Lane,Mumbai,Maharashtra,India
ST004660,Sunrise Convenience Store #4660,27 Park Avenue,Mumbai,Maharashtra,India
ST004661,Daily Grocery Store #4661,56 Lake View Road,Bengaluru,Karnataka,India
ST004662,Fresh Hypermarket #4662,123 Garden Lane,Mumbai,Maharashtra,India
ST004663,Metro Hypermarket #4663,45 MG Road,Bengaluru,Karnataka,India
ST004664,City Grocery Store #4664,189 Hill Street,Bengaluru,Karnataka,India
ST004665,Neighborhood Convenience Store #4665,150 Garden Lane,Mumbai,Maharashtra,India
ST004666,Neighborhood Supermarket #4666,4 Ring Road,Mumbai,Maharashtra,India
ST004667,City Hypermarket #4667,170 Market Street,Mumbai,Maharashtra,India
ST004668,Metro Supermarket #4668,14 Hill Street,Mumbai,Maharashtra,India
ST004669,Royal Grocery Store #4669,44 Ring Road,New Delhi,Delhi,India
ST004670,Corner Supermarket #4670,41 Main Road,Bengaluru,Karnataka,India
ST004671,Daily Hypermarket #4671,22 Church Street,New Delhi,Delhi,India
